id,type,lat,lon,name,direction,operator
489263392,node,40.0869912,-82.9695888,,,
489263404,node,40.0866169,-82.9645927,,,
489263408,node,40.0867937,-82.9645851,,,
489263436,node,40.0873527,-82.9811012,,,
489263446,node,40.0871024,-82.975309,,,
489263513,node,40.0872444,-82.9752786,,,
489263521,node,40.0874966,-82.9809969,,,
489263523,node,40.0874996,-82.9811951,,,
489263614,node,40.0879563,-82.9976394,,,
489284816,node,40.0787055,-82.8518496,,both,
489284833,node,40.0828108,-82.85302,,,
489284845,node,40.0850029,-82.8542349,,,
489284853,node,40.084892,-82.8544074,,,
489284858,node,40.0827676,-82.853198,,,
489284864,node,40.0804528,-82.8522187,,both,
489284867,node,40.0786949,-82.8520256,,both,
489343243,node,40.0563609,-82.8862474,,,
489343245,node,40.0568286,-82.8948777,,,
489356872,node,39.8549491,-83.0543593,,,
490516556,node,39.973828,-83.0028874,,both,
529152739,node,40.0269586,-82.9334882,,,
530990321,node,39.9691476,-82.997649,,,
538234044,node,39.9539706,-82.9945695,,forward,
546589337,node,40.0117698,-83.0220202,,forward,
550113452,node,40.0015547,-83.1535695,,,
563633063,node,39.9446186,-83.2706223,,,
566564479,node,40.0312762,-83.1447093,,,
566573806,node,40.0239296,-83.0258875,,forward,
566575264,node,40.0241247,-82.9954589,,both,
569782333,node,39.9715846,-83.0097365,,,
570533808,node,39.9841299,-83.0224095,,,
570550146,node,40.1250247,-83.0366604,,,
570550150,node,40.1251496,-83.0366871,,,
573031602,node,40.063233,-83.0401546,,both,
577865087,node,40.0845128,-83.1432683,,,
577865093,node,40.0846275,-83.1432656,,,
577865189,node,40.0846297,-83.1433851,,,
577865255,node,40.086486,-83.1584781,,,
577865262,node,40.0864666,-83.1586141,,,
577865307,node,40.0863607,-83.1586088,,,
577865319,node,40.0863762,-83.1584789,,,
577865371,node,40.0845129,-83.1433871,,,
581016054,node,40.0290887,-83.0423858,,,
581016245,node,40.0292129,-83.0424087,,,
581016508,node,40.0324693,-83.0314382,,both,
667227309,node,40.0619138,-82.8631589,,,
734791655,node,39.8842689,-83.0000443,,,
734791656,node,39.8842293,-82.99987,,,
734791902,node,39.8875089,-82.9984578,,,
734791904,node,39.8889604,-82.997779,,,
814415630,node,40.054741,-82.9096171,,,
814446422,node,40.0513127,-82.920088,,,
814446424,node,40.0513039,-82.9199186,,,
927741568,node,39.9543239,-83.0870211,,both,
999069837,node,40.1076157,-83.1273388,,,
1006276149,node,39.9282121,-82.9253707,,,
1152303502,node,40.0298161,-83.1625261,,,
1152303628,node,40.0297451,-83.1625072,,,
1158358168,node,39.8736243,-83.0429372,,,
1158358183,node,39.8715752,-83.0444089,,,
1158358297,node,39.8715433,-83.04425,,,
1158358303,node,39.8735056,-83.0428351,,,
1158362386,node,39.8549454,-83.0542361,,,
1231590677,node,40.1162945,-83.0347363,,,
1231590696,node,40.1164894,-83.0349981,,,
1231590880,node,40.1166675,-83.0422487,,,
1272502006,node,40.060265,-83.1821792,,,
1272502031,node,40.0602526,-83.1823647,,,
1272502098,node,40.0606184,-83.176769,,,
1272502214,node,40.06011,-83.1823427,,,
1272502216,node,40.0601223,-83.1821591,,,
1272502224,node,40.060492,-83.1767466,,,
1367044516,node,40.0877423,-82.9927968,,,
1367044517,node,40.087886,-82.992716,,,
1367044518,node,40.0878922,-82.9928924,,,
1367044519,node,40.0900073,-82.9926176,,,
1367044520,node,40.0900131,-82.9927624,,,
1367044533,node,40.0960035,-82.9934734,,,
1367044534,node,40.0960069,-82.9936971,,,
1367044537,node,40.102055,-82.9931192,,,
1367044538,node,40.1020552,-82.9932976,,,
1367044539,node,40.1021686,-82.9930883,,,
1367044540,node,40.1021807,-82.9932874,,,
1367979785,node,40.1033477,-83.0457286,,,
1367979790,node,40.1035193,-83.0514726,,,
1367979809,node,40.1038364,-83.0639769,,,
1401748069,node,40.0026875,-83.1820996,,,
1401748070,node,40.0027748,-83.1821142,,,
1401748074,node,40.0027853,-83.1819917,,,
1401748082,node,40.0026971,-83.1819747,,,
1457423919,node,40.098861,-82.9253215,,,
1457423925,node,40.1021289,-82.9249463,,,
1457423928,node,40.0988218,-82.9251336,,,
1489377946,node,39.9686155,-82.9832644,,,
1560510222,node,39.8403494,-83.0904132,,,
1607316977,node,39.9570202,-83.0034835,,backward,
1681536507,node,39.8481958,-82.7812121,,both,
1692120949,node,39.958532,-83.0017362,,,
1692120981,node,39.9570061,-83.0036044,,,
1692121043,node,39.9618388,-83.0039524,,,
1709161517,node,40.0119782,-83.0218631,,forward,
1747241430,node,40.0024789,-83.0085321,,both,
1760466461,node,39.9685201,-82.9843207,,,
1783214124,node,39.9779482,-83.0300583,,,
1783214206,node,39.9886169,-83.0409401,,,
1783214209,node,39.9914452,-83.0406941,,both,
1795443046,node,40.114651,-82.9274354,,,
1802279188,node,40.1621215,-83.2306809,,,
1802279457,node,40.1601425,-83.2327083,,,
1802279576,node,40.1620527,-83.2305573,,,
1802279817,node,40.1600721,-83.2325871,,,
1802378023,node,40.0993538,-83.1154159,,,
1802378054,node,40.099552,-83.1137928,,both,
1802378062,node,40.0992749,-83.124654,,both,
1802378107,node,40.0992428,-83.117176,,both,
1802378114,node,40.0991951,-83.1210834,,both,
1802384347,node,40.0971032,-83.0915714,,both,
1802384350,node,40.0992336,-83.1007034,,both,
1802384373,node,40.0993558,-83.1006966,,both,
1802384382,node,40.0987224,-83.0947522,,,
1802384434,node,40.0985988,-83.0948185,,,
1802384449,node,40.0992236,-83.1005715,,both,
1802384475,node,40.0993495,-83.1005616,,both,
1802887255,node,39.8320677,-83.0002658,,both,
1802887256,node,39.8320698,-83.0004747,,both,
1808161392,node,40.0883232,-82.9266434,,,
1816649017,node,39.878178,-83.0394319,,,
1826684184,node,39.7181253,-82.9532564,,both,
1830090142,node,40.0774772,-83.1228903,,,
1830090160,node,40.0751399,-83.1401951,,,
1830090169,node,40.077378,-83.1228557,,,
1830090180,node,40.0759416,-83.1342906,,,
1830090198,node,40.0774066,-83.1226857,,,
1830090203,node,40.076732,-83.1283313,,,
1830090207,node,40.0762456,-83.1307627,,,
1830090219,node,40.0765906,-83.1282869,,,
1830090229,node,40.0762701,-83.1305859,,,
1830090240,node,40.0764219,-83.1306238,,,
1830090245,node,40.0774898,-83.1227117,,,
1830090254,node,40.0754288,-83.1369675,,,
1830090255,node,40.0757874,-83.1342472,,,
1830090259,node,40.0755797,-83.136979,,,
1830090264,node,40.0750023,-83.1400888,,,
1830090289,node,40.0764024,-83.1307995,,,
1831691899,node,40.0816394,-83.122195,,,
1831691902,node,40.0954727,-83.1249597,,both,
1831691913,node,40.0954945,-83.1251141,,both,
1831691918,node,40.0856608,-83.1227739,,,
1831691930,node,40.0816576,-83.1223496,,,
1831691971,node,40.0887917,-83.1233861,,,
1831691976,node,40.0888247,-83.1232352,,,
1831691982,node,40.0937128,-83.1248123,,both,
1831691990,node,40.0855546,-83.1227566,,,
1831691997,node,40.0990713,-83.12456,,both,
1831692004,node,40.0856731,-83.1226166,,,
1831692018,node,40.0937037,-83.1249688,,both,
1831692027,node,40.085574,-83.1226005,,,
1831692031,node,40.0990665,-83.124748,,both,
1831736548,node,40.0852851,-83.0921602,,both,
1831736550,node,40.0945349,-83.0916904,,both,
1831736560,node,40.0679777,-83.0929724,,both,
1831736564,node,40.0852785,-83.0920196,,both,
1831736565,node,40.0679818,-83.0931438,,both,
1831736578,node,40.0884822,-83.0919975,,both,
1831736581,node,40.0636241,-83.0933625,,both,
1831736589,node,40.0736009,-83.0926324,,both,
1831736590,node,40.0736062,-83.0927731,,both,
1831736591,node,40.0911073,-83.0918745,,both,
1832160201,node,39.9870036,-82.7754068,,,
1832216523,node,39.9565982,-82.7301861,,both,
1832249990,node,39.9613741,-82.7071496,,,
1832250041,node,39.9569977,-82.7035552,,,
1832250130,node,39.9569107,-82.7098235,,both,
1835450713,node,39.9021256,-83.0771706,,,
1835450752,node,39.9054388,-83.0747813,,,
1835509439,node,39.976707,-82.9804573,,,
1837778410,node,39.8905356,-82.9679264,,,
1847677282,node,39.9730145,-82.7060578,,,
1866317894,node,39.8411065,-83.0995293,,,
1926169821,node,40.1083914,-83.0222213,,both,
1933964683,node,40.048086,-82.901512,,,
1947757349,node,39.95336,-83.1059415,,,
1970768787,node,39.8462619,-82.7815696,,,
1986354930,node,40.0850051,-82.7529445,,both,
1989778132,node,40.0814205,-82.8961184,,forward,
1989778164,node,40.0866496,-82.8089668,,both,
2014172075,node,39.9100827,-82.7812725,,,
2037059950,node,40.1880906,-83.0254349,,,
2040899657,node,39.9806255,-82.8328197,,,
2040899673,node,39.9812933,-82.8268736,,,
2058780785,node,39.9945137,-82.9413717,,,
2059125700,node,39.9933697,-82.9418268,,,
2073881007,node,40.0479267,-82.8643044,,,
2073881024,node,40.0480317,-82.8642968,,,
2073881431,node,40.0530184,-82.8639286,,,
2073894299,node,40.0382296,-82.8650373,,,
2073894302,node,40.0438458,-82.8646115,,,
2073894303,node,40.0457041,-82.8644696,,,
2334063911,node,40.0751636,-83.1400264,,,
2398937041,node,40.0266307,-83.0145507,,both,
2398937046,node,40.0316005,-83.0160498,,,
2420150785,node,39.9235743,-82.7847707,,,
2420180529,node,39.9191083,-82.7817483,,,
2420195034,node,39.9075547,-82.7349157,,,
2420259328,node,39.9788514,-82.8737048,,,
2420259423,node,39.9823375,-82.8176418,,both,
2421000570,node,40.0951125,-82.8242477,,both,
2424177295,node,40.1372954,-83.0894228,,,
2424598897,node,39.957019,-82.7098221,,both,
2424598908,node,39.9567059,-82.7301982,,both,
2424598912,node,39.957103,-82.7035594,,,
2424701999,node,39.8514518,-83.0538079,,,
2424702000,node,39.8514594,-83.0536917,,,
2424710173,node,39.8391444,-83.0758843,,,
2432901013,node,40.0147079,-82.9949633,,forward,
2432901015,node,40.0150205,-82.9950298,,forward,
2482956629,node,39.9053797,-83.0746298,,,
2482956630,node,39.9054494,-83.0745852,,,
2482956631,node,39.9055077,-83.0747356,,,
2496480463,node,40.0163709,-83.0233123,,,
2505045611,node,40.0020816,-83.1165285,,,
2505045619,node,40.0023541,-83.116177,,,
2505045621,node,40.0021426,-83.1158275,,,
2505057126,node,40.0025351,-83.1205147,,,
2505057168,node,40.0027542,-83.119681,,,
2505057185,node,40.0027085,-83.1204833,,,
2506312669,node,39.9933596,-83.0173392,,both,
2515846138,node,40.0296914,-82.9105769,,,
2535967403,node,39.9938301,-83.042573,,both,
2535967571,node,40.0880948,-82.9976477,,,
2562298944,node,40.110736,-83.016548,,forward,
2562298950,node,40.1136854,-83.0163937,,forward,
2571099623,node,39.9370144,-82.7873696,,,
2585326502,node,40.1223855,-83.0160963,,both,
2585326513,node,40.1223835,-83.0157901,,both,
2585326555,node,40.1183794,-83.0160143,,both,
2585326556,node,40.1183901,-83.0162569,,both,
2585378715,node,40.1164357,-83.0346224,,,
2608181604,node,40.1075333,-83.1272153,,,
2656244460,node,40.0375167,-83.0326294,,forward,
2656244507,node,40.0307644,-83.030706,,forward,
2656244514,node,40.0324953,-83.0312764,,both,
2699062990,node,39.9385586,-82.7908265,,,
2699107109,node,39.8875532,-82.9986281,,,
2699189520,node,39.8548015,-82.8258112,,,
2699234265,node,39.9077152,-82.7770155,,,
2725532507,node,40.0821549,-82.8958824,,forward,
2786987301,node,39.9862035,-82.8949408,,,
2825089383,node,40.1135969,-83.0165615,,forward,
2874635549,node,39.9788241,-83.1506276,,,
3303119991,node,39.9792355,-83.1504705,,,
3370864953,node,40.1198955,-82.9037507,,,
3370864955,node,40.1200297,-82.9035589,,,
3370864957,node,40.1200808,-82.9037339,,,
3370864959,node,40.1199171,-82.9039265,,,
3371261063,node,40.1630367,-83.0888467,,,
3371261069,node,40.1698419,-83.0901429,,,
3371261086,node,40.1629803,-83.088688,,,
3371261089,node,40.169835,-83.0899656,,,
3371267150,node,40.1958799,-83.0964135,,,
3371267163,node,40.1800487,-83.096534,,,
3371267206,node,40.1882466,-83.0969077,,,
3371267211,node,40.1932139,-83.0963162,,,
3371267231,node,40.1932425,-83.0961447,,,
3371267238,node,40.195871,-83.0962261,,,
3371267272,node,40.180026,-83.0967086,,,
3371267348,node,40.1882015,-83.0967414,,,
3377238443,node,40.1188317,-82.885926,,,
3377238472,node,40.1092667,-82.8872916,,,
3377259603,node,40.1091853,-82.8872079,,,
3377277505,node,40.1022731,-82.8886282,,,
3377277507,node,40.1023611,-82.8884553,,,
3377277509,node,40.1022594,-82.8883453,,,
3377277511,node,40.1021549,-82.8884998,,,
3381502431,node,40.1586154,-83.0944075,,,
3580775472,node,40.1015393,-83.1380316,,both,
3585953293,node,39.9302825,-83.0508527,,,
3588458447,node,39.9975976,-83.02252,,backward,
3631188082,node,40.0070074,-83.0440207,,,
3641138692,node,40.1286827,-82.9480587,,,
3660754879,node,39.9586705,-83.0017621,,,
3661052021,node,40.0989559,-83.1309375,,,
3733757646,node,39.9933544,-83.0171943,,,
3733757650,node,39.9934611,-83.0173622,,,
3733792299,node,39.993177,-83.0173485,,,
3736715116,node,40.0645892,-83.0865586,,,
3736729329,node,40.0647728,-83.0867143,,,
3736729333,node,40.0647659,-83.0863858,,,
3736729334,node,40.0648779,-83.0865388,,,
3740821296,node,39.9921958,-83.0203374,,forward,
3743618699,node,39.9925507,-83.0178878,,,
3743618700,node,39.9925567,-83.0180791,,,
3748660189,node,39.9926757,-83.0179727,,,
3777088267,node,39.9842545,-83.0226092,,,
3777088286,node,39.9841398,-83.0228364,,,
3777088288,node,39.9840047,-83.0226155,,,
3778430773,node,39.9557313,-83.0030541,,,
3778439057,node,39.9611122,-83.0088235,,,
3778439063,node,39.9612468,-83.0087269,,,
3778439066,node,39.9612095,-83.0089973,,,
3778476599,node,39.9654335,-83.0124965,,,
3778476604,node,39.9657921,-83.004916,,,
3778476624,node,39.9646667,-83.0046963,,,
3778476763,node,39.9645289,-83.0048,,,
3778476764,node,39.9644198,-83.0046481,,,
3778476765,node,39.9645601,-83.0045245,,,
3778476768,node,39.9647239,-83.0030778,,,
3778476784,node,39.9633918,-83.0028052,,,
3778476805,node,39.9618834,-83.003592,,,
3778476808,node,39.9616938,-83.0035914,,,
3790691943,node,40.0041135,-83.0297409,,,
3790691945,node,40.0041257,-83.029948,,,
3799599537,node,39.9932547,-83.014386,,,
3799599540,node,39.9933379,-83.0142616,,,
3803880252,node,40.0611153,-82.9872958,,,
3823788295,node,39.9943642,-83.0143364,,,
3823788326,node,39.9955039,-83.0146893,,,
3823788329,node,39.9955562,-83.0145717,,,
3844062391,node,39.9956463,-83.0147174,,,
3844062512,node,39.9964329,-83.0148728,,,
3844062514,node,39.996504,-83.0150098,,,
3882605618,node,39.9571282,-83.0035404,,,
3882605656,node,39.9569278,-83.0034098,,,
3882605659,node,39.957039,-83.0033291,,,
3882605675,node,39.955862,-83.0029519,,,
3928820106,node,39.9352121,-82.8787192,,,
3928849005,node,39.937414,-82.8785026,,,
3939505161,node,40.0630978,-83.0401591,,both,
3939505174,node,40.0636632,-83.0569628,,both,
3939505179,node,40.0641245,-83.0707469,,both,
3939505368,node,40.0630212,-83.0375012,,both,
3939505389,node,40.0646697,-83.086723,,,
3939505459,node,40.0639683,-83.0665384,,both,
3939505460,node,40.0642587,-83.074959,,both,
3939505463,node,40.0646597,-83.0863934,,,
3939521559,node,40.0632263,-83.0436716,,both,
3948084143,node,39.9940819,-83.0070232,,,
3948186709,node,40.0040285,-83.0196793,,,
3948186717,node,40.0041605,-83.0195308,,,
3948186718,node,40.0041674,-83.0198679,,,
3948228123,node,39.9999413,-83.0080317,,,
3986442444,node,39.9792796,-82.7922396,,,
3990191141,node,40.0616776,-83.001054,,,
3990191142,node,40.0617897,-83.0010521,,,
4018766398,node,40.0901743,-82.8231566,,both,
4018766399,node,40.0926136,-82.8229688,,both,
4053716789,node,40.0616372,-82.9970675,,,
4081586518,node,39.9660352,-83.0198337,,,
4081586528,node,39.966125,-83.0222158,,forward,
4081586535,node,39.9660356,-83.0197657,,forward,
4081586552,node,39.9659632,-83.0220503,,backward,
4081586554,node,39.9661918,-83.0218188,,forward,
4081586558,node,39.9658944,-83.0201531,,forward,
4081586562,node,39.9657947,-83.01997,,forward,
4081586573,node,39.9659081,-83.0198188,,,
4083237292,node,39.9673304,-83.0285456,,forward,
4083237299,node,39.9672081,-83.0282439,,forward,
4083237320,node,39.9671084,-83.0287321,,forward,
4148033118,node,39.8785263,-83.0475334,,,
4148033150,node,39.8397118,-83.0811003,,,
4148033158,node,39.839662,-83.0848436,,,
4148033179,node,39.8410444,-83.0993007,,,
4148033180,node,39.8411376,-83.0992932,,,
4241424000,node,39.9680024,-82.9972684,,,
4251878637,node,40.1570943,-83.0321901,,,
4265273235,node,40.0945204,-83.0915497,,both,
4265273246,node,40.0884784,-83.0918556,,both,
4265273247,node,40.0911,-83.0917258,,both,
4265447988,node,40.0977681,-83.0841753,,,
4265448114,node,40.0936005,-83.0853509,,both,
4265448120,node,40.094904,-83.0876721,,both,
4322677413,node,40.1371047,-82.9472872,,,
4322684348,node,40.1035315,-82.913802,,,
4322684359,node,40.1044904,-82.9211398,,,
4322684372,node,40.110614,-82.942834,,both,
4332097489,node,40.0876121,-82.8198585,,both,
4332097751,node,40.128792,-82.9478893,,,
4346021827,node,40.0617068,-82.9988187,,,
4352974667,node,39.9553881,-82.8738147,,both,
4388037919,node,40.0333858,-83.1213072,,,
4388591065,node,40.0994988,-83.1071086,,both,
4388591092,node,40.0996056,-83.1070992,,both,
4388591239,node,40.1054812,-83.1110914,,both,
4388591241,node,40.1054983,-83.1109024,,both,
4392158025,node,39.9746545,-82.8882941,,,
4397549072,node,40.1022963,-83.1102761,,both,
4412487711,node,40.0969498,-83.0914073,,both,
4412487751,node,40.0969746,-83.0915783,,both,
4415545794,node,40.120994,-83.109714,,both,
4415910098,node,40.1165068,-82.9487456,,,
4415910150,node,40.1163551,-82.9487555,,,
4422835964,node,40.1195176,-83.094356,,,
4455866559,node,40.037386,-83.1205003,,,
4464306841,node,40.102287,-83.110426,,both,
4467120570,node,39.9358965,-82.830475,,,
4473750605,node,40.104545,-83.0912709,,,
4529234751,node,40.105206,-83.132981,,both,
4540509065,node,39.9888518,-82.869174,,,
4540522471,node,39.9863112,-82.894976,,,
4540522621,node,39.9869567,-82.8913488,,,
4540522622,node,39.9870554,-82.8913853,,,
4540522632,node,39.9873777,-82.88615,,,
4542016073,node,39.980002,-82.9130968,,,
4583538693,node,40.1105793,-83.016755,,forward,
4583538694,node,40.1099328,-83.0168052,,forward,
4584968078,node,40.140733,-82.991357,,,
4585070331,node,40.1488017,-82.9565321,,,
4585070332,node,40.148642,-82.9564842,,,
4585070334,node,40.1482278,-82.9699899,,,
4585070337,node,40.1482973,-82.9720272,,,
4585070358,node,40.1481379,-82.9676471,,,
4592120011,node,40.0867886,-83.0181958,,,
4593112572,node,40.140828,-82.991312,,,
4599996356,node,39.9942778,-83.0144462,,,
4614827385,node,39.8000851,-82.7084614,,,
4620736506,node,39.980733,-83.0007597,,,
4620736507,node,39.9807419,-83.0009764,,,
4620736508,node,39.9806629,-83.000843,,,
4620736509,node,39.9808418,-83.0008743,,,
4620736510,node,39.9825166,-83.0013454,,,
4620736511,node,39.9825991,-83.0012246,,,
4620736512,node,39.9825053,-83.0010577,,,
4620736513,node,39.9824423,-83.0011935,,,
4626018147,node,40.0410713,-83.0183951,,,
4626018148,node,40.0411673,-83.0182692,,,
4626018149,node,40.0412327,-83.0184373,,,
4626381307,node,40.1010883,-83.1286432,,,
4631389687,node,40.0856819,-83.0182622,,,
4633084429,node,40.1526708,-83.0743324,,,
4636295022,node,39.839298,-83.0778696,,,
4638904828,node,40.0007189,-83.0345666,,,
4682394036,node,40.037452,-83.1208196,,,
4682394037,node,40.0372997,-83.1209751,,,
4712688036,node,39.9011116,-83.0779704,,,
4724556518,node,39.9625097,-82.9981179,,,
4724556519,node,39.9623761,-82.9979554,,,
4724556521,node,39.9622461,-83.0005122,,,
4724556522,node,39.962078,-83.0006131,,,
4724556523,node,39.9602596,-83.0002629,,,
4724556524,node,39.960168,-83.0000967,,,
4734412448,node,40.0079844,-83.0096115,,both,
4739259193,node,40.0453088,-82.9194563,,,
4739758307,node,39.8258177,-83.1403486,,,
4794259245,node,40.1554871,-83.1093008,,,
4857980009,node,40.0070011,-83.05203,,backward,
4898411623,node,40.0141155,-83.0671894,,,
4902909782,node,40.0317263,-83.0270656,,,
4913402669,node,40.1946255,-83.0273714,,both,
4913754819,node,39.9691803,-83.0019936,,,
4913755528,node,39.9715245,-83.0024512,,,
4913755540,node,39.9721554,-83.0025686,,,
4913755543,node,39.9716811,-83.0024808,,,
4913755546,node,39.9715838,-83.0026213,,,
4913755571,node,39.9689965,-83.0037595,,,
4913755638,node,39.9633033,-83.0026606,,,
4917369221,node,39.9635013,-83.0008905,,,
4917369222,node,39.9623658,-83.0006681,,,
4917369232,node,39.9634229,-83.0025396,,,
4917369233,node,39.9635089,-83.0027009,,,
4917369234,node,39.9635995,-83.0010619,,,
4917369235,node,39.9646517,-83.0029151,,,
4919446712,node,40.003119,-83.0343687,,,
4919446713,node,40.0032625,-83.0341354,,,
4919446714,node,40.0034799,-83.0343548,,,
4946275209,node,40.0064695,-83.034203,,,
4946275215,node,40.0066236,-83.034022,,,
4946374289,node,40.0042033,-83.0212666,,,
4946374832,node,39.9986079,-83.0257429,,,
4946374833,node,39.9984046,-83.0256909,,,
4969192669,node,40.0805576,-83.0185423,,both,
4969265719,node,39.912792,-82.832683,,,
4979030177,node,39.8390707,-83.0735556,,,
4979694528,node,39.9969345,-83.0149719,,,
4982151364,node,39.9570883,-82.9340071,,both,
4982151378,node,39.9572397,-82.9400166,,both,
4998727574,node,40.0465587,-82.9979059,,,
5039489038,node,40.046188,-82.996814,,,
5039489039,node,40.046316,-82.9968228,,,
5039838299,node,40.0411634,-83.0184191,,both,
5039962966,node,40.1139797,-82.94893,,,
5054671837,node,39.9383808,-82.830246,,,
5085817076,node,40.0608135,-82.9827283,,,
5085817086,node,40.061552,-82.9945828,,,
5085817088,node,40.0614781,-82.9924892,,,
5085817096,node,40.0597433,-82.9576657,,,
5085817098,node,40.0599328,-82.9618128,,,
5085817102,node,40.0601583,-82.9675631,,,
5085817106,node,40.0602681,-82.9709594,,,
5085817111,node,40.0603708,-82.9741741,,,
5085817114,node,40.0604737,-82.9773819,,,
5085817125,node,40.0613345,-82.9925011,,,
5123209931,node,40.006225,-83.0144804,,,
5123209932,node,40.0060901,-83.0143312,,,
5123209951,node,40.0063497,-83.0142983,,,
5123209953,node,40.0062139,-83.0141788,,,
5125510976,node,40.0023488,-83.0085074,,,
5222201023,node,39.9667879,-82.9968973,,,
5233358448,node,39.8412755,-83.099519,,,
5233358473,node,39.8398507,-83.084564,,,
5233358585,node,39.8394046,-83.0811756,,,
5233358684,node,39.8401641,-83.0910044,,,
5233358694,node,39.8409667,-83.0995388,,,
5233358705,node,39.8401044,-83.0902123,,,
5233358715,node,39.8395899,-83.0813805,,,
5233358716,node,39.839557,-83.0809193,,,
5233358783,node,39.8782792,-83.0516719,,,
5233358791,node,39.8783488,-83.0393807,,,
5233358817,node,39.8785291,-83.0427249,,,
5233358931,node,39.8785698,-83.0394994,,,
5233358932,node,39.8782894,-83.0390138,,,
5233358933,node,39.8786735,-83.0391655,,,
5244106326,node,39.9422617,-83.102222,,,
5259233790,node,40.1117873,-82.9262894,,,
5259233930,node,40.1083489,-82.9249966,,,
5268403179,node,39.9989472,-82.8597252,,both,
5269262937,node,40.0448489,-82.9091481,,,
5269262938,node,40.0449551,-82.9091417,,,
5269263159,node,40.0448363,-82.9089479,,,
5269263160,node,40.0449416,-82.9089408,,,
5287060012,node,40.1101602,-83.0163862,,,
5287060013,node,40.1131156,-83.0161962,,,
5298394753,node,40.1514024,-83.0923063,,,
5306368830,node,40.0406349,-82.8632571,,,
5306368838,node,40.0419835,-82.8646034,,,
5307683884,node,40.09085,-83.0179585,,,
5308793805,node,40.134026,-82.9475048,,,
5308793806,node,40.1339352,-82.9475112,,,
5308793816,node,40.1341144,-82.9474986,,,
5310914192,node,40.0216723,-83.0572015,,,
5325069203,node,40.0942049,-82.9981088,,,
5325369827,node,40.0874583,-82.819879,,both,
5325369829,node,40.087447,-82.8197651,,both,
5325410101,node,40.0419911,-82.864753,,,
5357639218,node,39.9538749,-82.9963106,,,
5357639219,node,39.9537899,-82.9964218,,,
5357643421,node,39.9526895,-82.9960899,,,
5357643422,node,39.9527921,-82.99623,,,
5358373949,node,39.9521417,-82.9822185,,,
5362023481,node,39.9441054,-82.9944149,,,
5362023482,node,39.944196,-82.9942961,,,
5362023483,node,39.9441661,-82.9945628,,,
5362023484,node,39.9442563,-82.9944445,,,
5363977682,node,39.9491632,-82.9981117,,,
5363977683,node,39.9490649,-82.9982473,,,
5363977923,node,39.9510682,-82.9986654,,,
5369567557,node,40.0880064,-83.0181226,,,
5369729922,node,39.9543308,-83.0026558,,,
5369775116,node,40.0991701,-83.0174281,,both,
5373468698,node,39.9555119,-82.9930903,,,
5373468699,node,39.9554338,-82.9929065,,,
5373472944,node,39.955207,-82.9948092,,,
5373472946,node,39.9554097,-82.9948471,,,
5373472947,node,39.9552879,-82.9949818,,,
5373472972,node,39.9534919,-82.9988065,,,
5373472973,node,39.9533867,-82.998934,,,
5373472974,node,39.9535723,-82.9989695,,,
5373472975,node,39.9534566,-82.9991145,,,
5373472977,node,39.9547088,-82.9991894,,,
5373472978,node,39.9549088,-82.9992283,,,
5373472979,node,39.9547978,-82.9993796,,,
5373472980,node,39.9548317,-82.9990719,,,
5373473037,node,39.9550969,-82.9966842,,,
5373473038,node,39.9552142,-82.996567,,,
5373473039,node,39.9551265,-82.9964192,,,
5373473040,node,39.9550187,-82.9965292,,,
5379074791,node,39.9526538,-82.9933357,,,
5379074792,node,39.9525704,-82.9934291,,,
5395447962,node,39.9677253,-83.0017091,,,
5401473330,node,39.9394554,-82.9962303,,,
5401473331,node,39.9395276,-82.9963869,,,
5403604309,node,39.956748,-82.9950942,,,
5403604310,node,39.956644,-82.9952109,,,
5403604311,node,39.9565425,-82.9950556,,,
5403928897,node,39.956001,-82.9896609,,,
5403928898,node,39.955881,-82.9897957,,,
5409623662,node,39.9522018,-82.982667,,,
5416492235,node,39.952339,-82.9825185,,,
5416492238,node,39.9520088,-82.9824342,,,
5417923160,node,40.1008773,-83.0087811,,,
5430556940,node,40.0624597,-83.0194988,,both,
5445855503,node,39.9486599,-82.9827281,,,
5445855504,node,39.9486055,-82.9826231,,,
5445855505,node,39.9489184,-82.9825997,,,
5445855506,node,39.9488553,-82.9824897,,,
5458470440,node,39.9576393,-82.9983383,,,
5469202739,node,39.9440913,-82.9829698,,,
5469202740,node,39.9441715,-82.9828283,,,
5469202741,node,39.9441835,-82.9830838,,,
5469202742,node,39.9442692,-82.9829558,,,
5470555666,node,39.9391518,-82.9833478,,,
5470555667,node,39.9392204,-82.9832078,,,
5470555668,node,39.9392301,-82.9834475,,,
5470555669,node,39.9392931,-82.9833367,,,
5470555931,node,39.9414611,-82.983073,,,
5470555932,node,39.9414368,-82.9831722,,,
5470555933,node,39.941521,-82.9832947,,,
5470555934,node,39.941553,-82.9831618,,,
5470770568,node,39.9558471,-83.0012167,,,
5470770569,node,39.9559575,-83.0011039,,,
5470770570,node,39.9560493,-83.0012546,,,
5470770571,node,39.9559242,-83.0013941,,,
5470770582,node,39.9557585,-83.002809,,,
5470770583,node,39.9556367,-83.0029102,,,
5481657337,node,39.9585911,-83.0018861,,,
5481657339,node,39.9586241,-83.0016142,,,
5481657342,node,39.9587921,-83.0001278,,,
5481657343,node,39.9589039,-82.9999998,,,
5481657344,node,39.9587169,-82.9999644,,,
5481657345,node,39.9600427,-83.0002206,,,
